I13-1171	3	microsoft.com:0.33;columbia.edu:0.67
I13-1172	3	gmail.com:0.33;baidu.com:0.67
I13-1173	3	research.iiit.ac.in:0.33;iiit.ac.in:0.67
I13-1174	2	liu.se:1.00
I13-1175	2	ohio-state.edu:0.50;cs.hacettepe.edu.tr:0.50
I13-1176	2	research.iiit.ac.in:1.00
I13-1177	4	student.unimelb.edu.au:0.25;unimelb.edu.au:0.50;ufal.mff.cuni.cz:0.25
I13-1178	3	cs.bham.ac.ukalicia.burga:0.50;upf.edu:0.50
I13-1179	2	inria.fr:1.00
I13-1180	3	tcs.com:1.00
I13-1181	3	gmail.com:0.33;126.com:0.33;pku.edu.cn:0.33
I13-1182	4	pku.edu.cn:1.00
I13-1183	2	stanford.edu:1.00
I13-1184	1	lab.ntt.co.jp:1.00
I13-1185	2	em.uni-frankfurt.de:1.00
I13-1186	2	xula.edu:1.00
I13-1187	4	tu-berlin.de:1.00
I13-1188	3	ims.uni-stuttgart.de:1.00
I13-1189	3	us.ibm.com:0.67;qf.org.qa:0.33
I13-1190	2	mail.rakuten.com:1.00
I13-1191	2	utdallas.edu:1.00
I13-1192	2	nii.ac.jp:1.00
I13-1193	2	utdallas.edu:1.00
I13-1194	5	in.ibm.com:1.00
I13-1195	2	nii.ac.jp:1.00
I13-1196	2	univ-nantes.fr:1.00
I13-1197	2	gmail.com:0.50;encs.concordia.ca:0.50
I13-1198	2	columbia.edu:1.00
I13-1199	3	indiana.edu:0.67;wellesley.edu:0.33
I13-1200	4	gmail.com:0.50;montclair.edu:0.50
I17-1001	6	mit.edu:0.33;qf.org.qa:0.67
I17-1002	5	hit.edu.cn:0.50;nict.go.jp:0.50
I17-1003	4	is.naist.jp:1.00
I17-1004	2	uva.nl:1.00
I17-1005	3	
I17-1006	5	stu.suda.edu.cn:0.40;suda.edu.cn:0.40;alibaba-inc.com:0.20
I17-1007	2	cmu.edu:1.00
I17-1008	2	nlab.ci.i.u-tokyo.ac.jp:1.00
I17-1009	3	ed.tmu.ac.jp:1.00
I17-1010	3	cs.kuleuven.be:0.67;arizona.edu:0.33
I17-1011	3	illinois.edu:0.67;washington.edu:0.33
I17-1012	2	iis.sinica.edu.tw:1.00
I17-1013	2	amu.edu.pl:1.00
I17-1014	2	ed.ac.uk:0.50;uvt.nl:0.50
I17-1015	5	qf.org.qa:0.80;mit.edu:0.20
I17-1016	5	nict.go.jp:0.33;cmu.edu:0.33;is.naist.jp:0.33
I17-1017	2	126.com:0.50;ia.ac.cn:0.50
I17-1018	4	lingfil.uu.se:0.75;helsinki.fi:0.25
I17-1019	3	pku.edu.cn:1.00
I17-1020	4	tcs.com:0.75;umass.edu:0.25
I17-1021	3	utexas.edu:1.00
I17-1022	2	navercorp.com:0.50;kaist.ac.kr:0.50
I17-1023	4	kiv.zcu.cz:1.00
I17-1024	5	mail.tsinghua.edu.cn:1.00
I17-1025	2	sanken.osaka-u.ac.jp:1.00
I17-1026	2	utexas.edu:0.50;neu.edu:0.50
I17-1027	3	is.naist.jp:1.00
I17-1028	1	cea.fr:1.00
I17-1029	2	gu.se:1.00
I17-1030	5	sheffield.ac.uk:0.80;di.ku.dk:0.20
I17-1031	2	n-join.com:0.50;columbia.edu:0.50
I17-1032	5	uga.edu:0.60;georgiasouthern.edu:0.20;nju.edu.cn:0.20
I17-1033	4	gmail.com:0.25;st.kyoto-u.ac.jp:0.25;mm.media.kyoto-u.ac.jp:0.25;i.kyoto-u.ac.jp:0.25
I17-1034	2	cqupt.edu.cn:0.50;163.com:0.50
I17-1035	3	uml.edu:1.00
I17-1036	3	tju.edu.cn:0.67;gmail.com:0.33
I17-1037	7	rpi.edu:0.71;gmail.com:0.14;isi.edu:0.14
I17-1038	2	tilde.lv:1.00
I17-1039	5	nlpr.ia.ac.cn:0.80;toshiba.com.cn:0.20
I17-1040	3	umich.edu:1.00
I17-1041	2	ninjal.ac.jp:1.00
I17-1042	2	umontreal.ca:0.50;iro.umontreal.ca:0.50
I17-1043	4	informatik.uni-hamburg.de:1.00
I17-1044	3	is.naist.jp:1.00
I17-1045	3	mydit.ie:0.33;dit.ie:0.67
I17-1046	1	i.kyoto-u.ac.jp:1.00
I17-1047	7	benevolent.ai:0.50;microsoft.com:0.50
I17-1048	3	preferred.jp:0.33;c.titech.ac.jp:0.33;ecei.tohoku.ac.jp:0.33
I17-1049	4	coli.uni-saarland.de:0.75;dfki.de:0.25
I17-1050	5	pku.edu.cn:1.00
I17-1051	2	toronto.edu:1.00
I17-1052	3	sutd.edu.sg:0.50;mail.neu.edu.cn:0.50
I17-1053	4	in.ibm.com:1.00
I17-1054	2	jaist.ac.jp:1.00
I17-1055	3	chula.ac.th:1.00
I17-1056	3	student.unimelb.edu.au:0.33;ldwin.net:0.33;unimelb.edu.au:0.33
I17-1057	3	monash.edu:0.33;au1.ibm.com:0.67
I17-1058	2	gmail.com:0.50;cam.ac.uk:0.50
I17-1059	3	ferracane.com:0.33;utexas.edu:0.67
I17-1060	2	utdallas.edu:1.00
I17-1061	5	uw.edu:0.20;microsoft.com:0.80
I17-1062	2	cs.ubc.ca:0.50;gmail.com:0.50
I17-1063	4	lsv.uni-saarland.de:0.50;ids-mannheim.de:0.25;cis.uni-muenchen.de:0.25
I17-1064	5	pku.edu.cn:1.00
I17-1065	2	jaist.ac.jp:1.00
I17-1066	2	phdis.smu.edu.sg:1.00
I17-1067	2	umich.edu:1.00
I17-1068	4	isi.edu:0.50;raytheon.com:0.50
I17-1069	2	univ-nantes.fr:1.00
I17-1070	2	laposte.net:0.50;inalco.fr:0.50
I17-1071	2	sap.ist.i.kyoto-u.ac.jp:1.00
I17-1072	6	insun.hit.edu.cn:0.50;sjtu.edu.cn:0.17;trio.ai:0.33
I17-1073	2	in.ibm.com:1.00
I17-1074	5	ieee.org:0.20;microsoft.com:0.80
I17-1075	4	gmail.com:0.25;au1.ibm.com:0.50;unimelb.edu.au:0.25
I17-1076	4	mail.mcgill.ca:0.50;cornell.edu:0.25;mcgill.ca:0.25
I17-1077	4	upenn.edu:0.75;stonybrook.edu:0.25
I17-1078	3	tamu.edu:0.67;stanford.edu:0.33
I17-1079	4	ucsd.edu:1.00
I17-1080	3	lr.pi.titech.ac.jp:0.33;pi.titech.ac.jp:0.67
I17-1081	3	
I17-1082	3	research.iiit.ac.in:0.33;sutd.edu.sg:0.33;iiit.ac.in:0.33
I17-1083	2	h-its.org:1.00
I17-1084	3	jhu.edu:1.00
I17-1085	4	gmail.com:0.25;usna.edu:0.25;psu.edu:0.50
I17-1086	3	rpi.edu:1.00
I17-1087	4	nlp.kaist.ac.kr:1.00
I17-1088	5	mails.tsinghua.edu.cn:0.60;tsinghua.edu.cn:0.40
I17-1089	5	umich.edu:1.00
I17-1090	7	philips.com:1.00
I17-1091	4	bitdefender.com:0.25;gmail.com:0.75
I17-1092	5	uni-ulm.de:0.40;is.naist.jp:0.40;cam.ac.uk:0.20
I17-1093	3	
I17-1094	5	lab.ntt.co.jp:0.80;future.co.jp:0.20
I17-1095	3	northwestern.edu:1.00
I17-1096	4	microsoft.com:0.75;jhu.edu:0.25
I17-1097	5	unisys.co.jp:0.80;nuee.nagoya-u.ac.jp:0.20
I17-1098	3	gmail.com:0.33;nlg.csie.ntu.edu.tw:0.33;ntu.edu.tw:0.33
I17-1099	6	
I17-1100	4	
I17-1101	3	gmail.com:0.33;limsi.fr:0.67
I17-1102	2	idiap.ch:0.50;heig-vd.ch:0.50
I17-1103	4	cmu.edu:1.00
I17-2001	3	ai.cs:1.00
I17-2002	6	lab.ntt.co.jp:1.00
I17-2003	3	gwu.edu:0.67;columbia.edu:0.33
I17-2004	5	jhu.edu:1.00
I17-2005	4	nsk.com:0.25;toyota-ti.ac.jp:0.75
I17-2006	2	cse.iitb.ac.in:1.00
I17-2007	5	coli.uni-saarland.de:0.60;mq.edu.au:0.20;mpi-inf.mpg.de:0.20
I17-2008	3	lab.ntt.co.jp:1.00
I17-2009	3	
I17-2010	2	ucsd.edu:1.00
I17-2011	4	oath.com:1.00
I17-2012	2	unimelb.edu.au:1.00
I17-2013	2	colorado.edu:0.50;ursinus.edu:0.50
I17-2014	6	iis.sinica.edu.tw:0.75;tmu.edu.tw:0.25
I17-2015	3	lingfil.uu.se:1.00
I17-2016	2	jhu.edu:1.00
I17-2017	4	is.naist.jp:0.75;ousia.jp:0.25
I17-2018	2	brandeis.edu:1.00
I17-2019	2	ed.tmu.ac.jp:0.50;nict.go.jp:0.50
I17-2020	3	research.iiit.ac.in:0.33;.iiit.ac.in:0.67
I17-2021	3	utexas.edu:1.00
I17-2022	2	ecei.tohoku.ac.jp:1.00
I17-2023	3	uni-bielefeld.de:1.00
I17-2024	1	unimelb.edu.au:1.00
I17-2025	3	comp.polyu.edu.hk:1.00
I17-2026	4	fiu.edu:1.00
I17-2027	3	coli.uni-saarland.de:0.33;is.naist.jp:0.67
I17-2028	4	ntu.edu.tw:0.75;ieee.org:0.25
I17-2029	5	pku.edu.cn:0.67;gmail.com:0.33
I17-2030	2	utexas.edu:1.00
I17-2031	2	efzg.hr:0.50;fer.hr:0.50
I17-2032	5	microsoft.com:0.60;ir.hit.edu.cn:0.40
I17-2033	2	gmail.com:0.50;cnu.ac.kr:0.50
I17-2034	4	research.iiit.ac.in:0.50;iiit.ac.in:0.50
I17-2035	3	cea.fr:1.00
I17-2036	6	lab.ntt.co.jp:0.67;future.co.jp:0.33
I17-2037	4	yahoo-corp.jp:1.00
I17-2038	4	mpi-inf.mpg.de:1.00
I17-2039	3	univ-st-etienne.fr:1.00
I17-2040	3	tamu.edu:1.00
I17-2041	4	iis.sinica.edu.tw:0.75;tmu.edu.tw:0.25
I17-2042	3	unt.edu:0.50;k-state.edu:0.50
I17-2043	5	comp.polyu.edu.hk:0.60;amd.com:0.20;polyu.edu.hk:0.20
I17-2044	8	lab.ntt.co.jp:0.75;is.naist.jp:0.12;future.co.jp:0.12
I17-2045	5	fujixerox.co.jp:1.00
I17-2046	4	systrangroup.com:1.00
I17-2047	4	
I17-2048	4	cse.iitb.ac.in:1.00
I17-2049	4	nhk.or.jp:0.25;nict.go.jp:0.50;c.titech.ac.jp:0.25
I17-2050	2	nd.edu:1.00
I17-2051	4	
I17-2052	2	adobe.com:0.50;mit.edu:0.50
I17-2053	2	inf.ed.ac.uk:0.50;ed.ac.uk:0.50
I17-2054	2	ia.ac.cn:1.00
I17-2055	2	my.cityu.edu.hk:0.50;cityu.edu.hk:0.50
I17-2056	1	aist.go.jp:1.00
I17-2057	2	gmail.com:0.50;hallym.ac.kr:0.50
I17-2058	3	ecei.tohoku.ac.jp:0.67;riken.jp:0.33
I17-2059	4	dtu.ac.in:0.25;in.ibm.com:0.75
I17-2060	4	pku.edu.cn:1.00
I17-2061	2	uni-bielefeld.de:1.00
I17-2062	3	jhu.edu:1.00
I17-2063	3	nuee.nagoya-u.ac.jp:1.00
I17-2064	3	toyota-ti.ac.jp:1.00
I17-2065	3	jhu.edu:0.67;isi.edu:0.33
I17-2066	3	lab.ntt.co.jp:1.00
I17-2067	4	abdn.ac.uk:1.00
I17-2068	4	informatik.uni-hamburg.de:0.75;informatik.uni-mannheim.de:0.25
I17-2069	5	ecei.tohoku.ac.jp:0.50;preferred.jp:0.50
I17-2070	2	
I17-2071	3	cs.uleth.ca:0.33;uleth.ca:0.67
I17-2072	4	nyu.edu:0.50;uoregon.edu:0.25;raytheon.com:0.25
I17-2073	3	wni.com:0.33;microsoft.com:0.33;cityu.edu.hk:0.33
I17-2074	4	asahi.com:0.50;c.titech.ac.jp:0.25;ecei.tohoku.ac.jp:0.25
I17-2075	2	ohio.edu:1.00
I17-2076	2	jhu.edu:1.00
S10-1001	8	ub.edu:0.38;upc.edu:0.25;hogent.be:0.25;essex.ac.uk:0.12
S10-1002	3	unt.edu:0.67;dianamccarthy.co.uk:0.33
S10-1003	2	hogent.be:1.00
S10-1004	4	gmail.com:0.50;comp.nus.edu.sg:0.25;ldwin.net:0.25
S10-1005	6	
S10-1006	9	
S10-1007	6	ucd.ie:0.33;csse.unimelb.edu.au:0.17;comp.nus.edu.sg:0.17;cam.ac.uk:0.17;site.uottawa.ca:0.17
S10-1008	5	coli.uni-sb.de:0.40;ua.ac.be:0.20;colorado.edu:0.20;berkeley.edu:0.20
S10-1009	3	ku.edu.tr:1.00
S10-1010	4	brandeis.edu:0.50;barcelonamedia.org:0.25;ilc.cnr.it:0.25
S10-1011	4	
S10-1012	4	pi.titech.ac.jp:0.25;jaist.ac.jp:0.25;cc.tuat.ac.jp:0.25;lr.pi.titech.ac.jp:0.25
S10-1013	8	ehu.es:0.25;princeton.edu:0.12;ntnu.edu.tw:0.12;iit.cnr.it:0.12;ilc.cnr.it:0.12;let.vu.nl:0.12;gmail.com:0.12
S10-1024	2	usp.br:0.50;wlv.ac.uk:0.50
S10-1025	3	swarthmore.edu:1.00
S10-1054	2	di.uniba.it:1.00
S10-1062	2	rochester.edu:1.00
S10-1063	3	dlsi.ua.es:1.00
S10-1077	3	gmail.com:1.00
S10-1089	6	
S10-1092	2	racai.ro:1.00
S10-1094	4	cse.iitb.ac.in:1.00
S10-1095	4	umcc.cu:0.50;dlsi.ua.es:0.50
S12-1001	2	ed.ac.uk:0.50;cl.uni-heidelberg.de:0.50
S12-1002	1	ohio.edu:1.00
S12-1003	3	unt.edu:1.00
S12-1004	3	unt.edu:0.67;ohio.edu:0.33
S12-1005	4	nice.com:0.50;biu.ac.il:0.25;cs.biu.ac.il:0.25
S12-1009	3	gmail.com:0.67;cs.biu.ac.il:0.33
S12-1018	3	irit.fr:1.00
S12-1019	3	cmu.edu:1.00
S12-1020	1	stanford.edu:1.00
S12-1021	3	cs.ox.ac.uk:1.00
S12-1022	2	rochester.edu:1.00
S12-1023	3	upf.edu:0.33;cl.uni-heidelberg.de:0.33;ims.uni-stuttgart.de:0.33
S12-1024	3	lif.univ-mrs.fr:0.67;univ-paris13.fr:0.33
S12-1025	2	cl.cam.ac.uk:0.50;cam.ac.uk:0.50
S12-1026	2	columbia.edu:1.00
S12-1027	1	ucla.edu:1.00
S12-1028	2	utah.edu:1.00
S12-1029	3	cmu.edu:1.00
S12-1030	2	cl.uni-heidelberg.de:1.00
S12-1031	4	csse.unimelb.edu.au:0.25;ifi.uio.no:0.25;dianamccarthy.co.uk:0.25;ldwin.net:0.25
S12-1032	3	eng.biu.ac.il:0.33;cs.biu.ac.il:0.67
S12-1033	1	nrc-cnrc.gc.ca:1.00
S12-1034	3	
S12-1035	2	ua.ac.be:0.50;lymba.com:0.50
S12-1036	2	uab.edu:1.00
S12-1037	4	fdi.ucm.es:1.00
S12-1038	6	fdi.ucm.es:0.83;sip.ucm.es:0.17
S12-1039	2	cse.concordia.ca:1.00
S12-1040	4	rug.nl:1.00
S12-1041	4	ifi.uio.no:1.00
S12-1042	4	ifi.uio.no:1.00
S12-1043	2	umich.edu:1.00
S12-1045	1	fbk.eu:1.00
S12-1046	3	sheffield.ac.uk:0.33;wlv.ac.uk:0.33;unt.edu:0.33
S12-1047	4	ucla.edu:0.50;nrc-cnrc.gc.ca:0.50
S12-1048	3	cs.kuleuven.be:0.67;colorado.edu:0.33
S12-1050	4	ir.hit.edu.cn:0.75;bcu.edu.cn:0.25
S12-1051	4	ehu.es:0.25;stanford.edu:0.25;columbia.edu:0.25;ikasle.ehu.es:0.25
S12-1053	5	fbk.eu:0.60;celct.it:0.40
S12-1055	2	utdallas.edu:1.00
S12-1056	2	utdallas.edu:1.00
S12-1059	4	
S12-1060	5	fer.hr:1.00
S12-1062	4	lsi.uned.es:0.75;gmail.com:0.25
S12-1063	4	utdallas.edu:1.00
S12-1068	4	limsi.fr:0.50;cea.fr:0.25;unistra.fr:0.25
S12-1072	5	hotmail.com:0.33;163.com:0.33;gesoft.com:0.33
S12-1076	2	ets.org:1.00
S12-1077	2	illinois.edu:0.50;fci-cu.edu.eg:0.50
S12-1081	3	dianamccarthy.co.uk:0.33;gmail.com:0.33;sivareddy.in:0.33
S12-1082	3	telecom.tuc.gr:1.00
S12-1085	3	cse.iitk.ac.in:1.00
S12-1087	3	di.uniba.it:1.00
S12-1088	4	info.uniroma2.it:1.00
S12-1090	10	
S12-1091	2	ai.sri.com:0.50;ehu.es:0.50
S12-1092	3	fbk.eu:1.00
S12-1094	4	unt.edu:1.00
S12-1096	2	stanford.edu:1.00
S12-1097	6	shef.ac.uk:1.00
S12-1099	2	gmail.com:0.50;famaf.unc.edu.ar:0.50
S12-1100	3	sheffield.ac.uk:0.33;wlv.ac.uk:0.67
S12-1103	4	gmail.com:0.50;cse.jdvu.ac.in:0.25;gelbukh.com:0.25
S12-1108	3	ict.ac.cn:1.00
S12-1109	2	gmail.com:1.00
S13-1001	1	cs.ox.ac.uk:1.00
S13-1002	6	utexas.edu:0.83;utcompling.com:0.17
S13-1003	3	ohio.edu:0.67;unt.edu:0.33
S13-1004	5	ehu.es:0.20;stanford.edu:0.20;gwu.edu:0.20;ikasle.ehu.es:0.20;columbia.edu:0.20
S13-1005	5	jhu.edu:0.40;umbc.edu:0.60
S13-1006	3	disi.unitn.it:1.00
S13-1007	3	info.uniroma2.it:1.00
S13-1008	6	idi.ntnu.no:1.00
S13-1009	5	gmail.com:0.20;sxu.edu.cn:0.40;163.com:0.40
S13-1010	2	sheffield.ac.uk:1.00
S13-1011	3	cl.cam.ac.uk:1.00
S13-1012	2	comp.polyu.edu.hk:1.00
S13-1013	2	ets.org:1.00
S13-1014	5	usc.edu:0.40;telecom.tuc.gr:0.40;isc.tuc.gr:0.20
S13-1015	8	dlsi.ua.es:0.25;umcc.cu:0.75
S13-1016	2	fit.vutbr.cz:1.00
S13-1017	2	student.ecnu.edu.cn:0.50;cs.ecnu.edu.cn:0.50
S13-1018	5	ehu.es:0.40;dcs.shef.ac.uk:0.40;ikasle.ehu.es:0.20
S13-1019	2	know-center.at:1.00
S13-1020	5	upc.edu:1.00
S13-1021	4	mayo.edu:0.50;udel.edu:0.50
S13-1022	1	ai.sri.com:1.00
S13-1023	4	cea.fr:0.25;lipn.univ-paris13.fr:0.75
S13-1024	3	uniba.it:1.00
S13-1025	3	colorado.edu:1.00
S13-1026	4	fau.de:1.00
S13-1027	1	eg.ibm.com:1.00
S13-1028	3	unal.edu.co:1.00
S13-1029	2	cse.concordia.ca:1.00
S13-1030	6	student.unimelb.edu.au:0.50;unimelb.edu.au:0.33;ldwin.net:0.17
S13-1031	2	cse.iitb.ac.in:1.00
S13-1032	9	
S13-1033	4	inaoep.mx:0.75;dsic.upv.es:0.25
S13-1034	2	computing.dcu.ie:1.00
S13-1035	2	google.com:0.50;gmail.com:0.50
S13-1036	3	student.unimelb.edu.au:0.67;unimelb.edu.au:0.33
S13-1037	1	illinois.edu:1.00
S13-1038	3	ims.uni-stuttgart.de:1.00
S13-1039	2	student.unimelb.edu.au:0.50;unimelb.edu.au:0.50
S13-1040	1	berkeley.edu:1.00
S13-1041	3	coli.uni-saarland.de:1.00
S13-1042	8	upenn.edu:1.00
S13-1043	2	cl.uni-heidelberg.de:1.00
S13-1044	2	mmci.uni-saarland.de:1.00
S13-1045	2	temple.edu:1.00
S13-2001	6	rochester.edu:0.33;dlsi.ua.es:0.33;dcs.shef.ac.uk:0.33
S13-2005	5	fbk.eu:0.40;celct.it:0.40;cs.ubc.ca:0.20
S13-2007	4	man.ac.uk:0.25;ukp.informatik.tu-darmstadt.de:0.25;cs.tu-darmstadt.de:0.25;info.uniroma2.it:0.25
S13-2010	2	jrc.ec.europa.eu:1.00
S13-2011	5	gmail.com:0.60;iitp.ac.in:0.20;yahoo.com:0.20
S13-2019	2	encs.concordia.ca:1.00
S13-2021	3	baidu.com:0.33;ecnu.cn:0.33;cs.ecnu.edu.cn:0.33
S13-2025	6	isi.edu:0.17;clul.ul.pt:0.17;qf.org.qa:0.17;cam.ac.uk:0.17;ucd.ie:0.17;eecs.uottawa.ca:0.17
S13-2029	2	hogent.be:1.00
S13-2031	3	indiana.edu:1.00
S13-2035	2	di.uniroma1.it:1.00
S13-2040	3	di.uniroma1.it:1.00
S13-2041	6	imag.fr:1.00
S13-2042	11	yahoo.com:0.25;dlsi.ua:0.25;umcc.cu:0.38;infonet.umcc:0.12
S13-2044	4	
S13-2045	9	ed.ac.uk:0.11;unt.edu:0.11;acm.org:0.11;mheducation.com:0.11;celct.it:0.11;fbk.eu:0.11;vulcan.com:0.11;cs.biu.ac.il:0.11;nist.gov:0.11
S13-2049	2	di.uniroma1.it:0.50;microsoft.com:0.50
S13-2050	4	ku.edu.tr:1.00
S13-2052	6	qf.org.qa:0.17;columbia.edu:0.17;isi.edu:0.17;jhu.edu:0.33;washington.edu:0.17
S13-2053	3	nrc-cnrc.gc.ca:1.00
S13-2055	4	avaya.com:1.00
S13-2056	3	inf.uc3m.es:0.67;pa.uc3m.es:0.33
S13-2058	4	informatik.hu-berlin.de:1.00
S13-2060	4	info.uniroma2.it:1.00
S13-2063	4	utwente.nl:1.00
S13-2065	4	fau.de:1.00
S13-2066	4	ujaen.esamontejo:0.33;ujaen.es:0.67
S13-2067	3	ecnu.edu.cn:0.67;cs.ecnu.edu.cn:0.33
S13-2069	4	cea.fr:1.00
S13-2071	4	stud.ntnu.no:0.50;idi.ntnu.no:0.50
S13-2073	9	umcc.cu:0.38;infonet.umcc.cu:0.12;yahoo.com:0.12;dlsi.ua.es:0.38
S13-2076	1	jrc.ec.europa.eu:1.00
S13-2078	5	sabanciuniv.edu:1.00
S13-2080	7	barcelonamedia.org:1.00
S13-2082	3	cse.iitb.ac.in:1.00
S13-2083	4	
S13-2085	7	sas.com:1.00
S13-2091	3	serendio.com:1.00
S13-2093	4	boun.edu.tr:1.00
S13-2094	4	
S13-2096	4	ing.uniroma2.it:0.25;info.uniroma2.it:0.50;dis.uniroma1.it:0.25
S13-2098	2	computing.dcu.ie:1.00
S13-2099	4	celi.it:1.00
S13-2102	4	sfs.uni-tuebingen.de:1.00
S13-2104	2	inf.uc3m.es:0.50;uem.es:0.50
S13-2105	4	informatik.hu-berlin.de:1.00
S13-2106	10	franccamara.com:0.12;yahoo.com:0.38;umcc.cu:0.25;dlsi.ua.es:0.12;infonet.umcc.cu:0.12
S13-2107	2	fdi.ucm.es:1.00
S13-2108	3	utu.fi:1.00
S13-2109	3	fc.ul.pt:0.67;di.fc.ul.pt:0.33
S13-2110	3	uwm.edu:0.67;pitt.edu:0.33
S13-2111	3	scai.fraunhofer.de:1.00
S13-2113	2	gmail.com:0.50;sussex.ac.uk:0.50
S14-1001	5	hum.ku.dk:0.60;cst.dk:0.40
S14-1002	4	rgu.ac.uk:0.75;acm.org:0.25
S14-1003	2	uw.edu:1.00
S14-1004	3	
S14-1005	2	pg.canterbury.ac.nz:0.50;math.canterbury.ac.nz:0.50
S14-1006	3	deri.org:1.00
S14-1007	1	umontreal.ca:1.00
S14-1008	1	sap.com:1.00
S14-1009	3	dfki.de:1.00
S14-1010	5	
S14-1011	2	mimuw.edu.pl:0.50;ipipan.waw.pl:0.50
S14-1012	3	computing.dcu.ie:0.67;symantec.com:0.33
S14-1013	3	unitn.it:0.33;gmail.com:0.33;uniroma2.it:0.33
S14-1014	2	brandeis.edu:1.00
S14-1015	4	washington.edu:0.50;microsoft.com:0.50
S14-1016	3	arizona.edu:1.00
S14-1017	3	iosb.fraunhofer.de:1.00
S14-1018	2	osu.edu:1.00
S14-1019	2	uva.nl:0.50;ling.gu.se:0.50
S14-1020	3	uos.de:0.33;fau.de:0.33;ims.uni-stuttgart.de:0.33
S14-1021	2	unitn.it:1.00
S14-1022	2	ims.uni-stuttgart.de:1.00
S14-2001	6	unitn.it:0.33;fbk.eu:0.67
S14-2002	4	isc.tuc.gr:0.25;telecom.tuc.gr:0.50;voiceweb.eu:0.25
S14-2003	3	di.uniroma1.it:1.00
S14-2004	6	ilsp.gr:0.60;aueb.gr:0.20;cs.york.ac.uk:0.20
S14-2005	5	ugent.be:0.40;anaproy.nl:0.20;let.ru.nl:0.40
S14-2006	1	leeds.ac.uk:1.00
S14-2007	5	harvard.edu:0.40;columbia.edu:0.20;utah.edu:0.20;cs.york.ac.uk:0.20
S14-2008	8	emmtee.net:1.00
S14-2009	4	columbia.edu:0.25;cmu.edu:0.25;qf.org.qa:0.25;jhu.edu:0.25
S14-2010	10	
S14-2012	3	inria.fr:1.00
S14-2017	3	icmc.usp.br:0.67;dc.ufscar.br:0.33
S14-2018	3	icmc.usp.br:0.67;dc.ufscar.br:0.33
S14-2023	5	cs.buap.mx:0.60;yahoo.com.mx:0.20;hotmail.com:0.20
S14-2024	1	uclouvain.be:1.00
S14-2029	4	cmu.edu:1.00
S14-2030	3	nrc.ca:1.00
S14-2036	7	computing.dcu.ie:1.00
S14-2038	2	i2r.a-star.edu.sg:0.50;gmail.com:0.50
S14-2039	3	colorado.edu:0.67;uab.edu:0.33
S14-2041	3	ecnu.cn:0.67;cs.ecnu.edu.cn:0.33
S14-2042	3	ecnu.cn:0.67;cs.ecnu.edu.cn:0.33
S14-2043	2	cs.ecnu.edu.cn:0.50;ecnu.cn:0.50
S14-2044	3	ecnu.cn:0.67;cs.ecnu.edu.cn:0.33
S14-2045	6	ezdi.us:1.00
S14-2048	4	dlsi.ua.es:1.00
S14-2055	2	illinois.edu:1.00
S14-2056	3	nii.ac.jp:0.33;ifi.uio.no:0.33;ufal.mff.cuni.cz:0.33
S14-2066	3	gmail.com:0.33;cs.kuleuven.be:0.67
S14-2069	5	lipn.univ-paris13.fr:0.80;gmail.com:0.20
S14-2072	7	umbc.edu:1.00
S14-2076	4	nrc-cnrc.gc.ca:1.00
S14-2078	4	idi.ntnu.no:0.75;unal.edu.co:0.25
S14-2080	4	pku.edu.cn:0.75;gmail.com:0.25
S14-2081	2	uni-potsdam.de:0.50;ling.uni-potsdam.de:0.50
S14-2082	2	priberam.pt:1.00
S14-2085	2	computing.dcu.ie:1.00
S14-2086	3	tobias.io:0.33;gmail.com:0.33;gu.se:0.33
S14-2093	4	fau.de:1.00
S14-2098	5	
S14-2099	4	ujaen.es:1.00
S14-2100	4	ujaen.es:1.00
S14-2101	11	fau.de:1.00
S14-2103	9	
S14-2113	3	lsis.org:0.67;lif.univ-mrs.fr:0.33
S14-2117	2	northumbria.ac.uk:1.00
S14-2123	1	ed.ac.uk:1.00
S14-2126	3	
S14-2128	6	umcc.cu:0.40;dlsi.ua.es:0.40;yahoo.com:0.20
S14-2131	4	unal.edu.co:1.00
S14-2133	3	uniba.it:1.00
S14-2134	3	di.unipi.it:1.00
S14-2135	4	ing.uniroma2.it:0.50;info.uniroma2.it:0.50
S14-2137	5	dlsi.ua.es:0.50;cerpamid.co.cu:0.50
S14-2138	1	sheffield.ac.uk:1.00
S14-2140	1	usfca.edu:1.00
S14-2141	5	utexas.edu:0.80;upf.edu:0.20
S14-2145	3	kiv.zcu.cz:1.00
S15-1001	3	nrc-cnrc.gc.ca:0.67;uottawa.ca:0.33
S15-1002	2	uva.nl:1.00
S15-1003	2	gmail.com:0.50;sheffield.ac.uk:0.50
S15-1004	3	irit.fr:1.00
S15-1005	2	ims.uni-stuttgart.de:1.00
S15-1006	2	colorado.edu:1.00
S15-1007	2	ehu.eus:1.00
S15-1008	2	us.ibm.com:0.50;columbia.edu:0.50
S15-1009	18	columbia.edu:1.00
S15-1010	4	insight-centre.org:1.00
S15-1011	3	ehu.eus:1.00
S15-1012	3	burford.co:0.33;unimelb.edu.au:0.33;ldwin.net:0.33
S15-1013	3	gmail.com:0.33;colorado.edu:0.67
S15-1014	3	em.uni-frankfurt.de:1.00
S15-1015	3	columbia.edu:0.33;gwu.edu:0.33;upenn.edu:0.33
S15-1016	2	sfu.ca:0.50;irit.fr:0.50
S15-1017	3	ims.uni-stuttgart.de:1.00
